pixel_id,latitude,longitude,Hotspot_Frequency,Confidence_Score,FRP_Max
597,-0.466563,110.022849,1,0.5,19.05
598,-0.466563,110.026217,1,0.5,19.05
599,-0.466563,110.110435,1,0.5,73.72
600,-0.466563,110.113803,1,0.5,73.72
601,-0.466563,110.117172,1,0.5,73.72
602,-0.466563,110.140753,1,0.5,4.16
603,-0.466563,110.144121,1,0.5,4.16
604,-0.466563,110.322661,1,0.5,4.09
605,-0.466563,110.32603,1,0.5,4.09
606,-0.466563,110.329399,1,0.5,4.09
607,-0.466563,110.336136,1,0.5,8.78
608,-0.466563,110.339505,1,0.5,8.78
609,-0.466563,110.342874,1,0.5,8.78
610,-0.466563,110.35298,1,0.5,3.75
611,-0.466563,110.356348,1,0.5,3.75
612,-0.466563,110.359717,1,0.5,3.75
613,-0.466563,110.366454,1,0.5,2.47
614,-0.466563,110.369823,1,0.5,2.47
615,-0.466563,110.400141,1,0.5,3.46
616,-0.466563,110.40351,1,0.5,3.46
617,-0.466563,110.406879,1,0.5,3.46
618,-0.466563,110.416985,2,0.5,4.73
619,-0.466563,110.420353,2,0.5,4.73
620,-0.466563,110.423722,2,0.5,4.73
621,-0.466563,110.440565,1,0.5,6.72
622,-0.466563,110.443934,1,0.5,6.72
623,-0.466563,110.585419,2,0.5,3.37
624,-0.466563,110.588787,2,0.5,3.37
625,-0.466563,110.592156,1,0.5,3.37
626,-0.469931,110.006005,1,0.5,6.42
627,-0.469931,110.009374,1,0.5,6.42
628,-0.469931,110.01948,1,0.5,19.05
629,-0.469931,110.022849,1,0.5,19.05
630,-0.469931,110.026217,1,0.5,19.05
631,-0.469931,110.107066,1,0.5,107.81
632,-0.469931,110.110435,1,0.5,107.81
633,-0.469931,110.113803,1,0.5,107.81
634,-0.469931,110.117172,1,0.5,73.72
635,-0.469931,110.336136,1,0.5,8.78
636,-0.469931,110.339505,1,0.5,8.78
637,-0.469931,110.342874,1,0.5,8.78
638,-0.469931,110.366454,1,0.5,2.47
639,-0.469931,110.369823,1,0.5,2.47
640,-0.469931,110.373192,1,0.5,15.59
641,-0.469931,110.37656,1,0.5,15.59
642,-0.469931,110.379929,1,0.5,15.59
643,-0.469931,110.400141,1,0.5,3.46
644,-0.469931,110.40351,1,0.5,3.46
645,-0.469931,110.406879,1,0.5,3.46
646,-0.469931,110.416985,2,0.5,5.18
647,-0.469931,110.420353,2,0.5,5.18
648,-0.469931,110.423722,2,0.5,5.18
649,-0.469931,110.427091,1,0.5,3.51
650,-0.469931,110.430459,1,0.5,3.51
651,-0.469931,110.440565,1,0.5,6.72
652,-0.469931,110.443934,1,0.5,6.72
653,-0.469931,110.484358,1,0.5,3.46
654,-0.469931,110.487727,1,0.5,3.46
655,-0.469931,110.491096,1,0.5,3.46
656,-0.469931,110.585419,2,0.5,3.37
657,-0.469931,110.588787,2,0.5,3.37
658,-0.469931,110.592156,1,0.5,3.37
659,-0.4733,110.107066,1,0.5,107.81
660,-0.4733,110.110435,1,0.5,107.81
661,-0.4733,110.113803,1,0.5,107.81
662,-0.4733,110.117172,1,0.5,73.72
663,-0.4733,110.366454,1,0.5,2.47
664,-0.4733,110.369823,1,0.5,2.47
665,-0.4733,110.373192,1,0.5,15.59
666,-0.4733,110.37656,1,0.5,15.59
667,-0.4733,110.379929,1,0.5,15.59
668,-0.4733,110.386666,1,0.5,4.39
669,-0.4733,110.390035,1,0.5,4.39
670,-0.4733,110.393404,1,0.5,4.39
671,-0.4733,110.416985,1,0.5,4.08
672,-0.4733,110.420353,1,0.5,4.08
673,-0.4733,110.423722,2,0.5,4.08
674,-0.4733,110.427091,1,0.5,3.51
675,-0.4733,110.430459,1,0.5,3.51
676,-0.4733,110.440565,1,0.5,6.72
677,-0.4733,110.443934,1,0.5,6.72
678,-0.4733,110.457409,1,0.5,8.71
679,-0.4733,110.460777,1,0.5,8.71
680,-0.4733,110.464146,1,0.5,8.71
681,-0.4733,110.484358,1,0.5,3.46
682,-0.4733,110.487727,2,0.5,6.05
683,-0.4733,110.491096,2,0.5,6.05
684,-0.4733,110.494464,1,0.5,6.05
685,-0.4733,110.497833,1,0.5,3.71
686,-0.4733,110.501202,2,0.5,6.17
687,-0.4733,110.50457,2,0.5,6.17
688,-0.4733,110.507939,1,0.5,6.17
689,-0.4733,110.544995,1,0.5,15.36
690,-0.4733,110.548363,1,0.5,15.36
691,-0.4733,110.551732,1,0.5,15.36
692,-0.4733,110.585419,1,0.5,2.66
693,-0.4733,110.588787,1,0.5,2.66
694,-0.476669,110.107066,1,0.5,107.81
695,-0.476669,110.110435,1,0.5,107.81
696,-0.476669,110.113803,1,0.5,107.81
697,-0.476669,110.117172,1,0.5,73.72
698,-0.476669,110.386666,1,0.5,26.9
699,-0.476669,110.390035,2,0.5,26.9
700,-0.476669,110.393404,2,0.5,26.9
701,-0.476669,110.396773,1,0.5,6.37
702,-0.476669,110.423722,1,0.5,3.51
703,-0.476669,110.427091,1,0.5,3.51
704,-0.476669,110.430459,1,0.5,3.51
705,-0.476669,110.450671,1,0.5,4.91
706,-0.476669,110.45404,1,0.5,4.91
707,-0.476669,110.457409,2,0.5,8.71
708,-0.476669,110.460777,1,0.5,8.71
709,-0.476669,110.464146,1,0.5,8.71
710,-0.476669,110.484358,1,0.5,47.02
711,-0.476669,110.487727,2,0.5,47.02
712,-0.476669,110.491096,1,0.5,6.05
713,-0.476669,110.494464,1,0.5,6.05
714,-0.476669,110.497833,1,0.5,3.71
715,-0.476669,110.501202,2,0.5,6.17
716,-0.476669,110.50457,2,0.5,6.17
717,-0.476669,110.507939,1,0.5,6.17
718,-0.476669,110.538257,1,0.5,17.18
719,-0.476669,110.541626,1,0.5,17.18
720,-0.476669,110.544995,2,0.5,17.18
721,-0.476669,110.548363,1,0.5,15.36
722,-0.476669,110.551732,1,0.5,15.36
723,-0.480037,110.107066,1,0.5,3.27
724,-0.480037,110.110435,1,0.5,3.27
725,-0.480037,110.113803,1,0.5,3.27
726,-0.480037,110.117172,1,0.5,7.05
727,-0.480037,110.120541,1,0.5,7.05
728,-0.480037,110.379929,1,0.5,24.71
729,-0.480037,110.383298,1,0.5,24.71
730,-0.480037,110.386666,2,0.5,26.9
731,-0.480037,110.390035,3,0.5,26.9
732,-0.480037,110.393404,4,0.5,26.9
733,-0.480037,110.396773,2,0.5,11.27
734,-0.480037,110.400141,1,0.5,11.27
735,-0.480037,110.450671,1,0.5,4.91
736,-0.480037,110.45404,1,0.5,4.91
737,-0.480037,110.457409,2,0.5,4.91
738,-0.480037,110.460777,1,0.5,4.44
739,-0.480037,110.464146,1,0.5,4.44
740,-0.480037,110.470884,1,0.5,5.8
741,-0.480037,110.474252,1,0.5,5.8
742,-0.480037,110.477621,1,0.5,5.8
743,-0.480037,110.48099,1,0.5,5.8
744,-0.480037,110.484358,1,0.5,47.02
745,-0.480037,110.487727,2,0.5,47.02
746,-0.480037,110.491096,1,0.5,6.05
747,-0.480037,110.494464,1,0.5,6.05
748,-0.480037,110.497833,1,0.5,3.71
749,-0.480037,110.501202,2,0.5,6.17
750,-0.480037,110.50457,2,0.5,6.17
751,-0.480037,110.507939,1,0.5,6.17
752,-0.480037,110.511308,1,0.5,6.56
753,-0.480037,110.514676,1,0.5,6.56
754,-0.480037,110.518045,2,0.5,7.11
755,-0.480037,110.521414,1,0.5,7.11
756,-0.480037,110.524782,1,0.5,7.11
757,-0.480037,110.538257,1,0.5,13.42
758,-0.480037,110.541626,1,0.5,13.42
759,-0.480037,110.544995,2,0.5,13.42
760,-0.480037,110.548363,1,0.5,4.52
761,-0.480037,110.551732,1,0.5,4.52
762,-0.483406,110.107066,1,0.5,3.27
763,-0.483406,110.110435,1,0.5,3.27
764,-0.483406,110.113803,1,0.5,3.27
765,-0.483406,110.117172,1,0.5,7.05
766,-0.483406,110.120541,1,0.5,7.05
767,-0.483406,110.302449,1,0.5,5.04
768,-0.483406,110.305818,1,0.5,5.04
769,-0.483406,110.309187,1,0.5,5.04
770,-0.483406,110.379929,1,0.5,24.71
771,-0.483406,110.383298,1,0.5,24.71
772,-0.483406,110.386666,2,0.5,26.9
773,-0.483406,110.390035,3,0.5,26.9
774,-0.483406,110.393404,5,0.5,26.9
775,-0.483406,110.396773,3,0.5,11.27
776,-0.483406,110.400141,1,0.5,11.27
777,-0.483406,110.433828,1,0.5,9.1
778,-0.483406,110.437197,1,0.5,9.1
779,-0.483406,110.440565,1,0.5,9.1
780,-0.483406,110.443934,1,0.5,8.09
781,-0.483406,110.447303,1,0.5,8.09
782,-0.483406,110.450671,2,0.5,8.09
783,-0.483406,110.45404,1,0.5,4.91
784,-0.483406,110.457409,2,0.5,4.91
785,-0.483406,110.460777,1,0.5,4.44
786,-0.483406,110.464146,1,0.5,4.44
787,-0.483406,110.470884,1,0.5,5.8
788,-0.483406,110.474252,1,0.5,5.8
789,-0.483406,110.477621,1,0.5,5.8
790,-0.483406,110.48099,1,0.5,5.8
791,-0.483406,110.484358,1,0.5,16.25
792,-0.483406,110.487727,1,0.5,16.25
793,-0.483406,110.491096,2,0.5,16.25
794,-0.483406,110.494464,1,0.5,16.59
795,-0.483406,110.497833,1,0.5,13.85
796,-0.483406,110.501202,1,0.5,13.85
797,-0.483406,110.50457,1,0.5,13.85
798,-0.483406,110.511308,1,0.5,6.56
799,-0.483406,110.514676,1,0.5,6.56
800,-0.483406,110.518045,2,0.5,7.11
801,-0.483406,110.521414,1,0.5,7.11
802,-0.483406,110.524782,1,0.5,7.11
803,-0.483406,110.53152,1,0.5,5.45
804,-0.483406,110.534888,1,0.5,7.46
805,-0.483406,110.538257,1,0.5,7.46
806,-0.483406,110.541626,1,0.5,7.46
807,-0.483406,110.544995,1,0.5,13.42
808,-0.486775,109.985793,1,0.5,3.96
809,-0.486775,110.107066,1,0.5,3.27
810,-0.486775,110.110435,1,0.5,3.27
811,-0.486775,110.113803,1,0.5,3.27
812,-0.486775,110.117172,1,0.5,6.26
813,-0.486775,110.120541,1,0.5,6.26
814,-0.486775,110.123909,1,0.5,6.26
815,-0.486775,110.302449,1,0.5,5.04
816,-0.486775,110.305818,1,0.5,5.04
817,-0.486775,110.309187,1,0.5,5.04
818,-0.486775,110.379929,1,0.5,24.71
819,-0.486775,110.383298,1,0.5,24.71
820,-0.486775,110.386666,1,0.5,24.71
821,-0.486775,110.390035,2,0.5,19.2
822,-0.486775,110.393404,3,0.5,19.2
823,-0.486775,110.396773,2,0.5,6.37
824,-0.486775,110.433828,1,0.5,9.1
825,-0.486775,110.437197,1,0.5,9.1
826,-0.486775,110.440565,1,0.5,9.1
827,-0.486775,110.443934,1,0.5,8.09
828,-0.486775,110.447303,1,0.5,8.09
829,-0.486775,110.450671,1,0.5,8.09
830,-0.486775,110.457409,1,0.5,4.44
831,-0.486775,110.460777,1,0.5,4.44
832,-0.486775,110.464146,1,0.5,4.44
833,-0.486775,110.470884,1,0.5,5.8
834,-0.486775,110.474252,1,0.5,5.8
835,-0.486775,110.477621,2,0.5,5.8
836,-0.486775,110.48099,2,0.5,5.8
837,-0.486775,110.484358,3,0.5,16.25
838,-0.486775,110.487727,2,0.5,16.25
839,-0.486775,110.491096,3,0.5,16.25
840,-0.486775,110.494464,2,0.5,16.59
841,-0.486775,110.497833,2,0.5,13.85
842,-0.486775,110.501202,1,0.5,13.85
843,-0.486775,110.50457,1,0.5,13.85
844,-0.486775,110.511308,1,0.5,6.56
845,-0.486775,110.514676,1,0.5,6.56
846,-0.486775,110.518045,2,0.5,7.11
847,-0.486775,110.521414,1,0.5,7.11
848,-0.486775,110.524782,1,0.5,7.11
849,-0.486775,110.53152,1,0.5,5.45
850,-0.486775,110.534888,1,0.5,7.46
851,-0.486775,110.538257,1,0.5,7.46
852,-0.486775,110.541626,1,0.5,7.46
853,-0.486775,110.544995,1,0.5,13.42
854,-0.486775,110.565207,1,0.5,9.9
855,-0.486775,110.568575,1,0.5,9.9
856,-0.486775,110.571944,1,0.5,9.9
857,-0.490143,109.982425,1,0.5,3.96
858,-0.490143,109.985793,1,0.5,3.96
859,-0.490143,110.110435,1,0.5,55.46
860,-0.490143,110.113803,1,0.5,55.46
861,-0.490143,110.117172,2,0.5,55.46
862,-0.490143,110.120541,1,0.5,6.26
863,-0.490143,110.123909,1,0.5,6.26
864,-0.490143,110.127278,1,0.5,8.39
865,-0.490143,110.130647,1,0.5,8.39
866,-0.490143,110.134015,1,0.5,8.39
867,-0.490143,110.302449,1,0.5,5.04
868,-0.490143,110.305818,1,0.5,5.04
869,-0.490143,110.309187,1,0.5,5.04
870,-0.490143,110.393404,1,0.5,4.72
871,-0.490143,110.396773,1,0.5,4.72
872,-0.490143,110.443934,1,0.5,8.09
873,-0.490143,110.447303,1,0.5,8.09
874,-0.490143,110.450671,1,0.5,8.09
875,-0.490143,110.457409,1,0.5,5.72
876,-0.490143,110.460777,2,0.5,5.72
877,-0.490143,110.464146,1,0.5,3.2
878,-0.490143,110.467515,1,0.5,3.2
879,-0.490143,110.470884,1,0.5,5.8
880,-0.490143,110.474252,1,0.5,5.8
881,-0.490143,110.477621,2,0.5,5.8
882,-0.490143,110.48099,2,0.5,5.8
883,-0.490143,110.484358,3,0.5,16.25
884,-0.490143,110.487727,3,0.5,32.89
885,-0.490143,110.491096,4,0.5,32.89
886,-0.490143,110.494464,3,0.5,32.89
887,-0.490143,110.497833,2,0.5,13.85
888,-0.490143,110.501202,1,0.5,13.85
889,-0.490143,110.50457,2,0.5,13.85
890,-0.490143,110.507939,1,0.5,10.93
891,-0.490143,110.511308,1,0.5,10.93
892,-0.490143,110.518045,1,0.5,10.14
893,-0.490143,110.521414,1,0.5,10.14
894,-0.490143,110.524782,1,0.5,10.14
895,-0.490143,110.53152,1,0.5,5.45
896,-0.490143,110.534888,1,0.5,7.46
897,-0.490143,110.538257,1,0.5,7.46
898,-0.490143,110.541626,1,0.5,7.46
899,-0.490143,110.551732,1,0.5,13.58
900,-0.490143,110.555101,1,0.5,13.58
901,-0.490143,110.558469,1,0.5,13.58
902,-0.490143,110.565207,1,0.5,9.9
903,-0.490143,110.568575,1,0.5,9.9
904,-0.490143,110.571944,1,0.5,9.9
905,-0.493512,109.979056,1,0.5,3.96
906,-0.493512,109.982425,1,0.5,3.96
907,-0.493512,109.985793,1,0.5,3.96
908,-0.493512,110.110435,1,0.5,55.46
909,-0.493512,110.113803,1,0.5,55.46
910,-0.493512,110.117172,2,0.5,55.46
911,-0.493512,110.120541,1,0.5,6.26
912,-0.493512,110.123909,1,0.5,6.26
913,-0.493512,110.127278,1,0.5,8.39
914,-0.493512,110.130647,1,0.5,8.39
915,-0.493512,110.134015,1,0.5,8.39
916,-0.493512,110.302449,1,0.5,5.04
917,-0.493512,110.305818,1,0.5,5.04
918,-0.493512,110.309187,1,0.5,5.04
919,-0.493512,110.332768,1,0.5,3.87
920,-0.493512,110.336136,1,0.5,3.87
921,-0.493512,110.339505,1,0.5,3.87
922,-0.493512,110.433828,1,0.5,24.64
923,-0.493512,110.437197,1,0.5,24.64
924,-0.493512,110.460777,1,0.5,3.2
925,-0.493512,110.464146,1,0.5,3.2
926,-0.493512,110.467515,1,0.5,3.2
927,-0.493512,110.477621,1,0.5,4.05
928,-0.493512,110.48099,1,0.5,4.05
929,-0.493512,110.484358,1,0.5,4.05
930,-0.493512,110.487727,1,0.5,32.89
931,-0.493512,110.491096,2,0.5,32.89
932,-0.493512,110.494464,2,0.5,32.89
933,-0.493512,110.497833,1,0.5,10.84
934,-0.493512,110.50457,2,0.5,10.93
935,-0.493512,110.507939,2,0.5,10.93
936,-0.493512,110.511308,1,0.5,10.93
937,-0.493512,110.518045,1,0.5,10.14
938,-0.493512,110.521414,1,0.5,10.14
939,-0.493512,110.524782,1,0.5,10.14
940,-0.493512,110.551732,1,0.5,13.58
941,-0.493512,110.555101,1,0.5,13.58
942,-0.493512,110.558469,1,0.5,13.58
943,-0.496881,110.103697,1,0.5,5.65
944,-0.496881,110.107066,1,0.5,5.65
945,-0.496881,110.110435,2,0.5,55.46
946,-0.496881,110.113803,1,0.5,55.46
947,-0.496881,110.117172,1,0.5,55.46
948,-0.496881,110.134015,1,0.5,7.1
949,-0.496881,110.137384,1,0.5,7.1
950,-0.496881,110.140753,1,0.5,7.1
951,-0.496881,110.150859,1,0.5,5.36
952,-0.496881,110.154227,1,0.5,5.36
953,-0.496881,110.157596,1,0.5,5.36
954,-0.496881,110.164333,1,0.5,34.01
955,-0.496881,110.167702,1,0.5,34.01
956,-0.496881,110.171071,1,0.5,34.01
957,-0.496881,110.299081,1,0.5,5.96
958,-0.496881,110.302449,1,0.5,5.96
959,-0.496881,110.305818,1,0.5,4.49
960,-0.496881,110.309187,1,0.5,4.49
961,-0.496881,110.332768,1,0.5,3.87
962,-0.496881,110.336136,1,0.5,3.87
963,-0.496881,110.339505,1,0.5,3.87
964,-0.496881,110.433828,1,0.5,24.64
965,-0.496881,110.437197,1,0.5,24.64
966,-0.496881,110.460777,1,0.5,3.2
967,-0.496881,110.464146,1,0.5,3.2
968,-0.496881,110.467515,2,0.5,4.34
969,-0.496881,110.470884,1,0.5,4.34
970,-0.496881,110.474252,1,0.5,4.34
971,-0.496881,110.477621,1,0.5,4.34
972,-0.496881,110.487727,1,0.5,32.89
973,-0.496881,110.491096,1,0.5,32.89
974,-0.496881,110.494464,1,0.5,32.89
975,-0.496881,110.50457,2,0.5,10.93
976,-0.496881,110.507939,2,0.5,10.93
977,-0.496881,110.511308,1,0.5,10.93
978,-0.496881,110.541626,1,0.5,5.7
979,-0.496881,110.544995,1,0.5,5.7
980,-0.496881,110.548363,1,0.5,5.7
981,-0.496881,110.551732,1,0.5,13.58
982,-0.496881,110.555101,1,0.5,13.58
983,-0.496881,110.558469,1,0.5,13.58
984,-0.500249,110.103697,1,0.5,5.65
985,-0.500249,110.107066,1,0.5,5.65
986,-0.500249,110.110435,1,0.5,5.65
987,-0.500249,110.130647,1,0.5,7.85
988,-0.500249,110.134015,2,0.5,7.85
989,-0.500249,110.137384,2,0.5,7.85
990,-0.500249,110.140753,1,0.5,7.1
991,-0.500249,110.150859,1,0.5,5.36
992,-0.500249,110.154227,2,0.5,52.58
993,-0.500249,110.157596,2,0.5,52.58
994,-0.500249,110.160965,1,0.5,52.58
995,-0.500249,110.164333,1,0.5,34.01
996,-0.500249,110.167702,1,0.5,34.01
997,-0.500249,110.171071,1,0.5,34.01
998,-0.500249,110.299081,1,0.5,5.96
999,-0.500249,110.302449,1,0.5,5.96
1000,-0.500249,110.305818,1,0.5,4.49
1001,-0.500249,110.309187,1,0.5,4.49
1002,-0.500249,110.433828,1,0.5,24.64
1003,-0.500249,110.437197,1,0.5,24.64
1004,-0.500249,110.467515,1,0.5,4.34
1005,-0.500249,110.470884,1,0.5,4.34
1006,-0.500249,110.474252,1,0.5,4.34
1007,-0.500249,110.477621,1,0.5,4.34
1008,-0.500249,110.491096,1,0.5,2.81
1009,-0.500249,110.494464,2,0.5,2.81
1010,-0.500249,110.497833,2,0.5,2.81
1011,-0.500249,110.50457,1,0.5,5.7
1012,-0.500249,110.507939,1,0.5,7.28
1013,-0.500249,110.541626,1,0.5,5.7
1014,-0.500249,110.544995,1,0.5,5.7
1015,-0.500249,110.548363,1,0.5,5.7
1016,-0.503618,109.942,1,0.5,6.19
1017,-0.503618,110.093591,1,0.5,6.49
1018,-0.503618,110.09696,1,0.5,6.49
1019,-0.503618,110.100328,1,0.5,6.49
1020,-0.503618,110.103697,1,0.5,5.65
1021,-0.503618,110.107066,1,0.5,5.65
1022,-0.503618,110.110435,1,0.5,5.65
1023,-0.503618,110.130647,1,0.5,7.85
1024,-0.503618,110.134015,2,0.5,7.85
1025,-0.503618,110.137384,2,0.5,7.85
1026,-0.503618,110.140753,2,0.5,15.36
1027,-0.503618,110.144121,1,0.5,15.36
1028,-0.503618,110.150859,1,0.5,5.36
1029,-0.503618,110.154227,2,0.5,52.58
1030,-0.503618,110.157596,2,0.5,52.58
1031,-0.503618,110.160965,2,0.5,52.58
1032,-0.503618,110.164333,1,0.5,34.01
1033,-0.503618,110.167702,1,0.5,34.01
1034,-0.503618,110.171071,1,0.5,34.01
1035,-0.503618,110.299081,1,0.5,5.96
1036,-0.503618,110.302449,1,0.5,5.96
1037,-0.503618,110.312555,1,0.5,9.53
1038,-0.503618,110.315924,1,1.0,20.15
1039,-0.503618,110.319293,1,1.0,20.15
1040,-0.503618,110.322661,1,1.0,20.15
1041,-0.503618,110.32603,1,0.5,15.9
1042,-0.503618,110.329399,1,0.5,15.9
1043,-0.503618,110.332768,1,0.5,15.9
1044,-0.503618,110.349611,1,0.5,13.95
1045,-0.503618,110.35298,1,0.5,13.95
1046,-0.503618,110.356348,1,0.5,13.95
1047,-0.503618,110.373192,1,0.5,3.43
1048,-0.503618,110.37656,1,0.5,3.43
1049,-0.503618,110.379929,1,0.5,3.43
1050,-0.503618,110.383298,1,0.5,3.67
1051,-0.503618,110.386666,1,0.5,3.67
1052,-0.503618,110.467515,1,0.5,4.34
1053,-0.503618,110.470884,1,0.5,4.34
1054,-0.503618,110.474252,1,0.5,4.34
1055,-0.503618,110.477621,1,0.5,4.34
1056,-0.503618,110.48099,1,0.5,18.86
1057,-0.503618,110.484358,1,0.5,18.86
1058,-0.503618,110.487727,2,0.5,18.86
1059,-0.503618,110.491096,1,0.5,2.81
1060,-0.503618,110.494464,3,0.5,5.76
1061,-0.503618,110.497833,3,0.5,5.76
1062,-0.503618,110.501202,1,0.5,5.76
1063,-0.503618,110.541626,1,0.5,5.7
1064,-0.503618,110.544995,1,0.5,5.7
1065,-0.503618,110.548363,1,0.5,5.7
1066,-0.506987,109.942,2,0.5,12.89
1067,-0.506987,109.945369,1,0.5,12.89
1068,-0.506987,109.948738,1,0.5,12.89
1069,-0.506987,110.093591,1,0.5,6.49
1070,-0.506987,110.09696,1,0.5,6.49
1071,-0.506987,110.100328,1,0.5,6.49
1072,-0.506987,110.130647,1,0.5,7.85
1073,-0.506987,110.134015,1,0.5,7.85
1074,-0.506987,110.137384,1,0.5,7.85
1075,-0.506987,110.140753,1,0.5,15.36
1076,-0.506987,110.144121,1,0.5,15.36
1077,-0.506987,110.150859,1,0.5,5.36
1078,-0.506987,110.154227,1,0.5,5.36
1079,-0.506987,110.157596,2,0.5,5.36
1080,-0.506987,110.160965,2,0.5,5.36
1081,-0.506987,110.164333,1,0.5,4.83
1082,-0.506987,110.312555,1,0.5,9.53
1083,-0.506987,110.315924,1,1.0,20.15
1084,-0.506987,110.319293,1,1.0,20.15
1085,-0.506987,110.322661,1,1.0,20.15
1086,-0.506987,110.32603,1,0.5,15.9
1087,-0.506987,110.329399,1,0.5,15.9
1088,-0.506987,110.332768,1,0.5,15.9
1089,-0.506987,110.342874,1,0.5,6.17
1090,-0.506987,110.346242,1,1.0,11.62
1091,-0.506987,110.349611,2,0.75,13.95
1092,-0.506987,110.35298,2,0.75,13.95
1093,-0.506987,110.356348,1,0.5,13.95
1094,-0.506987,110.373192,1,0.5,3.43
1095,-0.506987,110.37656,1,0.5,3.43
1096,-0.506987,110.379929,1,0.5,3.43
1097,-0.506987,110.383298,1,0.5,3.67
1098,-0.506987,110.386666,1,0.5,3.67
1099,-0.506987,110.48099,1,0.5,18.86
1100,-0.506987,110.484358,1,0.5,18.86
1101,-0.506987,110.487727,2,0.5,18.86
1102,-0.506987,110.491096,2,0.5,27.26
1103,-0.506987,110.494464,3,0.5,5.76
1104,-0.506987,110.497833,3,0.5,5.76
1105,-0.506987,110.501202,1,0.5,5.76
1106,-0.506987,110.561838,1,0.5,42.75
1107,-0.506987,110.565207,1,0.5,42.75
1108,-0.506987,110.568575,1,0.5,42.75
1109,-0.510355,109.938632,1,0.5,6.19
1110,-0.510355,109.942,2,0.5,12.89
1111,-0.510355,109.945369,1,0.5,12.89
1112,-0.510355,109.948738,1,0.5,12.89
1113,-0.510355,110.093591,1,0.5,6.49
1114,-0.510355,110.09696,1,0.5,6.49
1115,-0.510355,110.100328,1,0.5,6.49
1116,-0.510355,110.140753,1,0.5,15.36
1117,-0.510355,110.144121,1,0.5,15.36
1118,-0.510355,110.150859,1,0.5,5.36
1119,-0.510355,110.154227,1,0.5,5.36
1120,-0.510355,110.157596,2,0.5,5.36
1121,-0.510355,110.160965,2,0.5,5.36
1122,-0.510355,110.164333,1,0.5,4.83
1123,-0.510355,110.312555,1,0.5,9.53
1124,-0.510355,110.315924,1,1.0,20.15
1125,-0.510355,110.319293,1,1.0,20.15
1126,-0.510355,110.322661,1,1.0,20.15
1127,-0.510355,110.32603,1,0.5,15.9
1128,-0.510355,110.329399,1,0.5,15.9
1129,-0.510355,110.332768,1,0.5,15.9
1130,-0.510355,110.342874,1,0.5,6.17
1131,-0.510355,110.346242,1,1.0,11.62
1132,-0.510355,110.349611,2,0.75,13.95
1133,-0.510355,110.35298,2,0.75,13.95
1134,-0.510355,110.356348,1,0.5,13.95
1135,-0.510355,110.383298,1,0.5,3.67
1136,-0.510355,110.386666,1,0.5,3.67
1137,-0.510355,110.420353,1,0.5,3.12
1138,-0.510355,110.423722,1,0.5,3.12
1139,-0.510355,110.427091,2,0.5,16.45
1140,-0.510355,110.430459,1,0.5,16.45
1141,-0.510355,110.433828,1,0.5,16.45
1142,-0.510355,110.437197,1,0.5,16.45
1143,-0.510355,110.48099,1,0.5,18.86
1144,-0.510355,110.484358,1,0.5,18.86
1145,-0.510355,110.487727,1,0.5,18.86
1146,-0.510355,110.491096,1,0.5,27.26
1147,-0.510355,110.494464,2,0.5,5.76
1148,-0.510355,110.497833,2,0.5,5.76
1149,-0.510355,110.501202,1,0.5,5.76
1150,-0.510355,110.561838,1,0.5,42.75
1151,-0.510355,110.565207,1,0.5,42.75
1152,-0.510355,110.568575,1,0.5,42.75
1153,-0.510355,110.571944,1,0.5,20.02
1154,-0.510355,110.575313,1,0.5,20.02
1155,-0.510355,110.578681,1,0.5,20.02
1156,-0.510355,110.58205,1,0.5,20.02
1157,-0.510355,110.585419,1,0.5,20.02
1158,-0.513724,110.154227,1,0.5,40.51
1159,-0.513724,110.157596,2,0.5,40.51
1160,-0.513724,110.160965,1,0.5,4.83
1161,-0.513724,110.164333,1,0.5,4.83
1162,-0.513724,110.342874,1,0.5,6.17
1163,-0.513724,110.346242,2,0.75,11.62
1164,-0.513724,110.349611,3,0.67,13.95
1165,-0.513724,110.35298,3,0.67,13.95
1166,-0.513724,110.356348,1,0.5,13.95
1167,-0.513724,110.373192,1,0.5,9.43
1168,-0.513724,110.37656,1,0.5,9.43
1169,-0.513724,110.379929,1,0.5,9.43
1170,-0.513724,110.383298,1,0.5,1.55
1171,-0.513724,110.386666,1,0.5,4.79
1172,-0.513724,110.390035,1,0.5,4.79
1173,-0.513724,110.393404,1,0.5,4.79
1174,-0.513724,110.410247,1,0.5,3.49
1175,-0.513724,110.413616,1,0.5,3.49
1176,-0.513724,110.416985,1,0.5,3.49
1177,-0.513724,110.420353,1,0.5,3.12
1178,-0.513724,110.423722,1,0.5,3.12
1179,-0.513724,110.427091,2,0.5,16.45
1180,-0.513724,110.430459,1,0.5,16.45
1181,-0.513724,110.433828,1,0.5,16.45
1182,-0.513724,110.437197,1,0.5,16.45
1183,-0.513724,110.440565,1,0.5,9.01
1184,-0.513724,110.48099,1,0.5,18.86
1185,-0.513724,110.484358,1,0.5,18.86
1186,-0.513724,110.487727,1,0.5,18.86
1187,-0.513724,110.561838,1,0.5,2.5
1188,-0.513724,110.565207,1,0.5,2.5
1189,-0.513724,110.568575,1,0.5,2.5
1190,-0.513724,110.571944,1,0.5,20.02
1191,-0.513724,110.575313,1,0.5,20.02
1192,-0.513724,110.578681,1,0.5,20.02
1193,-0.513724,110.58205,1,0.5,20.02
1194,-0.513724,110.585419,1,0.5,20.02
