pixel_id,latitude,longitude,Hotspot_Frequency,Confidence_Score,FRP_Max,Cluster
3955,-0.739426,110.565207,1,0.5,4.76,220
3956,-0.739426,110.807752,2,0.5,7.5,328
3957,-0.739426,110.81112,2,0.5,7.5,328
3958,-0.739426,110.814489,1,0.5,7.5,149
3959,-0.739426,110.824595,1,0.5,7.15,-1
3960,-0.739426,110.827964,1,0.5,7.15,-1
3961,-0.739426,110.831333,1,0.5,7.15,-1
3962,-0.742794,110.299081,1,0.5,16.83,-1
3963,-0.742794,110.302449,1,0.5,16.83,-1
3964,-0.742794,110.305818,1,0.5,16.83,-1
3965,-0.742794,110.379929,1,0.5,4.42,279
3966,-0.742794,110.383298,1,0.5,4.42,279
3967,-0.742794,110.386666,1,0.5,4.42,279
3968,-0.742794,110.393404,1,0.5,3.5,312
3969,-0.742794,110.396773,1,0.5,3.5,312
3970,-0.742794,110.400141,1,0.5,3.5,312
3971,-0.742794,110.534888,1,0.5,2.55,323
3972,-0.742794,110.538257,1,0.5,2.55,323
3973,-0.742794,110.541626,1,0.5,2.55,323
3974,-0.742794,110.568575,1,0.5,5.33,-1
3975,-0.742794,110.571944,1,0.5,5.33,-1
3976,-0.742794,110.575313,1,0.5,5.33,-1
3977,-0.742794,110.807752,2,0.5,7.5,328
3978,-0.742794,110.81112,2,0.5,7.5,328
3979,-0.742794,110.814489,1,0.5,7.5,149
3980,-0.742794,110.824595,1,0.5,7.15,-1
3981,-0.742794,110.827964,1,0.5,7.15,-1
3982,-0.742794,110.831333,1,0.5,7.15,-1
3983,-0.742794,110.83807,1,0.5,1.84,189
3984,-0.742794,110.841439,1,0.5,1.84,189
3985,-0.742794,110.844807,1,0.5,1.84,189
3986,-0.746163,110.299081,1,0.5,16.83,-1
3987,-0.746163,110.302449,1,0.5,16.83,-1
3988,-0.746163,110.305818,1,0.5,16.83,-1
3989,-0.746163,110.379929,1,0.5,4.42,279
3990,-0.746163,110.383298,1,0.5,4.42,279
3991,-0.746163,110.386666,1,0.5,4.42,279
3992,-0.746163,110.521414,1,0.5,21.89,44
3993,-0.746163,110.524782,1,0.5,21.89,44
3994,-0.746163,110.528151,1,0.5,21.89,44
3995,-0.746163,110.534888,1,0.5,19.06,72
3996,-0.746163,110.538257,1,0.5,19.06,72
3997,-0.746163,110.568575,1,0.5,5.33,-1
3998,-0.746163,110.571944,1,0.5,5.33,-1
3999,-0.746163,110.575313,1,0.5,5.33,-1
4000,-0.746163,110.801014,1,0.5,9.01,176
4001,-0.746163,110.804383,1,0.5,9.01,176
4002,-0.746163,110.807752,1,0.5,6.78,137
4003,-0.746163,110.81112,1,0.5,6.78,137
4004,-0.746163,110.824595,1,0.5,7.15,-1
4005,-0.746163,110.827964,1,0.5,7.15,-1
4006,-0.746163,110.831333,1,0.5,7.15,-1
4007,-0.746163,110.83807,1,0.5,1.84,189
4008,-0.746163,110.841439,1,0.5,1.84,189
4009,-0.746163,110.844807,1,0.5,1.84,189
4010,-0.749532,110.299081,1,0.5,16.83,-1
4011,-0.749532,110.302449,1,0.5,16.83,-1
4012,-0.749532,110.305818,1,0.5,16.83,-1
4013,-0.749532,110.379929,1,0.5,4.42,279
4014,-0.749532,110.383298,1,0.5,4.42,279
4015,-0.749532,110.386666,1,0.5,4.42,279
4016,-0.749532,110.521414,1,0.5,21.89,44
4017,-0.749532,110.524782,1,0.5,21.89,44
4018,-0.749532,110.528151,1,0.5,21.89,44
4019,-0.749532,110.534888,1,0.5,19.06,72
4020,-0.749532,110.538257,1,0.5,19.06,72
4021,-0.749532,110.541626,1,0.5,9.17,196
4022,-0.749532,110.544995,1,0.5,9.17,196
4023,-0.749532,110.551732,1,0.5,2.08,212
4024,-0.749532,110.555101,1,0.5,2.08,212
4025,-0.749532,110.558469,2,0.5,38.27,22
4026,-0.749532,110.561838,1,0.5,38.27,15
4027,-0.749532,110.565207,1,0.5,38.27,15
4028,-0.749532,110.568575,1,0.5,5.33,-1
4029,-0.749532,110.571944,1,0.5,5.33,-1
4030,-0.749532,110.575313,1,0.5,5.33,-1
4031,-0.749532,110.801014,1,0.5,9.01,176
4032,-0.749532,110.804383,1,0.5,9.01,176
4033,-0.749532,110.83807,1,0.5,1.84,189
4034,-0.749532,110.841439,1,0.5,1.84,189
4035,-0.749532,110.844807,1,0.5,1.84,189
4036,-0.7529,110.288975,1,0.5,3.7,326
4037,-0.7529,110.292343,1,0.5,3.7,326
4038,-0.7529,110.295712,1,0.5,3.7,326
4039,-0.7529,110.379929,1,0.5,4.42,279
4040,-0.7529,110.383298,1,0.5,4.42,279
4041,-0.7529,110.386666,1,0.5,4.42,279
4042,-0.7529,110.521414,1,0.5,21.89,44
4043,-0.7529,110.524782,1,0.5,21.89,44
4044,-0.7529,110.528151,1,0.5,21.89,44
4045,-0.7529,110.534888,1,0.5,19.06,72
4046,-0.7529,110.538257,1,0.5,19.06,72
4047,-0.7529,110.541626,1,0.5,9.17,196
4048,-0.7529,110.544995,1,0.5,9.17,196
4049,-0.7529,110.551732,1,0.5,2.08,212
4050,-0.7529,110.555101,1,0.5,2.08,212
4051,-0.7529,110.558469,2,0.5,38.27,22
4052,-0.7529,110.561838,1,0.5,38.27,15
4053,-0.7529,110.565207,1,0.5,38.27,15
4054,-0.7529,110.568575,1,0.5,5.33,-1
4055,-0.7529,110.571944,1,0.5,5.33,-1
4056,-0.7529,110.575313,1,0.5,5.33,-1
4057,-0.7529,110.790908,1,0.5,3.79,319
4058,-0.7529,110.794277,1,0.5,3.79,319
4059,-0.7529,110.797646,1,0.5,3.79,319
4060,-0.7529,110.881863,1,0.5,27.17,26
4061,-0.7529,110.885231,1,0.5,27.17,26
4062,-0.7529,110.8886,1,0.5,27.17,26
4063,-0.7529,110.891969,1,0.5,2.32,228
4064,-0.7529,110.895337,1,0.5,2.32,228
4065,-0.7529,110.898706,1,0.5,2.32,228
4066,-0.756269,110.288975,1,0.5,3.7,326
4067,-0.756269,110.292343,1,0.5,3.7,326
4068,-0.756269,110.295712,1,0.5,3.7,326
4069,-0.756269,110.336136,1,0.5,1.8,-1
4070,-0.756269,110.339505,1,0.5,1.8,189
4071,-0.756269,110.342874,1,0.5,1.8,189
4072,-0.756269,110.366454,1,0.5,17.28,39
4073,-0.756269,110.369823,1,0.5,17.28,39
4074,-0.756269,110.373192,1,0.5,17.28,39
4075,-0.756269,110.37656,1,0.5,9.21,-1
4076,-0.756269,110.379929,1,0.5,9.21,-1
4077,-0.756269,110.383298,1,0.5,9.21,-1
4078,-0.756269,110.443934,1,0.5,11.91,100
4079,-0.756269,110.447303,1,0.5,11.91,100
4080,-0.756269,110.450671,1,0.5,11.91,100
4081,-0.756269,110.521414,1,0.5,21.89,44
4082,-0.756269,110.524782,1,0.5,21.89,44
4083,-0.756269,110.528151,1,0.5,21.89,44
4084,-0.756269,110.541626,1,0.5,9.17,196
4085,-0.756269,110.544995,1,0.5,9.17,196
4086,-0.756269,110.548363,1,0.5,13.37,78
4087,-0.756269,110.551732,1,0.5,2.08,212
4088,-0.756269,110.555101,1,0.5,2.08,212
4089,-0.756269,110.558469,2,0.5,38.27,22
4090,-0.756269,110.561838,1,0.5,38.27,15
4091,-0.756269,110.565207,1,0.5,38.27,15
4092,-0.756269,110.790908,1,0.5,3.79,319
4093,-0.756269,110.794277,1,0.5,3.79,319
4094,-0.756269,110.797646,2,0.5,4.27,286
4095,-0.756269,110.801014,1,0.5,4.27,171
4096,-0.756269,110.804383,1,0.5,4.27,171
4097,-0.756269,110.841439,1,0.5,7.62,139
4098,-0.756269,110.844807,1,0.5,7.62,139
4099,-0.756269,110.881863,1,0.5,27.17,26
4100,-0.756269,110.885231,1,0.5,27.17,26
4101,-0.756269,110.8886,1,0.5,27.17,26
4102,-0.756269,110.891969,1,0.5,2.32,228
4103,-0.756269,110.895337,1,0.5,2.32,228
4104,-0.756269,110.898706,1,0.5,2.32,228
4105,-0.756269,110.925656,1,0.5,40.16,12
4106,-0.756269,110.929024,1,0.5,40.16,12
4107,-0.756269,110.932393,1,0.5,40.16,12
4108,-0.759638,110.288975,1,0.5,3.7,326
4109,-0.759638,110.292343,1,0.5,3.7,326
4110,-0.759638,110.295712,1,0.5,3.7,326
4111,-0.759638,110.305818,1,0.5,3.12,254
4112,-0.759638,110.309187,1,0.5,3.12,254
4113,-0.759638,110.312555,1,0.5,3.12,254
4114,-0.759638,110.336136,1,0.5,1.8,189
4115,-0.759638,110.339505,1,0.5,1.8,-1
4116,-0.759638,110.342874,1,0.5,1.8,-1
4117,-0.759638,110.366454,1,0.5,17.28,39
4118,-0.759638,110.369823,1,0.5,17.28,39
4119,-0.759638,110.373192,1,0.5,17.28,39
4120,-0.759638,110.37656,1,0.5,7.98,-1
4121,-0.759638,110.379929,2,0.5,7.98,293
4122,-0.759638,110.383298,2,0.5,7.98,293
4123,-0.759638,110.443934,1,0.5,11.91,100
4124,-0.759638,110.447303,1,0.5,11.91,100
4125,-0.759638,110.450671,1,0.5,11.91,100
4126,-0.759638,110.511308,1,0.5,3.68,-1
4127,-0.759638,110.514676,1,0.5,3.68,-1
4128,-0.759638,110.518045,1,0.5,3.68,-1
4129,-0.759638,110.524782,1,0.5,14.19,46
4130,-0.759638,110.528151,1,0.5,14.19,46
4131,-0.759638,110.541626,1,0.5,9.17,196
4132,-0.759638,110.544995,1,0.5,9.17,196
4133,-0.759638,110.548363,1,0.5,13.37,78
4134,-0.759638,110.757222,1,0.5,4.12,-1
4135,-0.759638,110.76059,1,0.5,4.12,-1
4136,-0.759638,110.763959,1,0.5,4.12,-1
4137,-0.759638,110.770696,1,0.5,2.58,-1
4138,-0.759638,110.774065,1,0.5,2.58,323
4139,-0.759638,110.790908,1,0.5,3.79,319
4140,-0.759638,110.794277,1,0.5,3.79,319
4141,-0.759638,110.797646,2,0.5,4.27,286
4142,-0.759638,110.801014,1,0.5,4.27,171
4143,-0.759638,110.804383,1,0.5,4.27,171
4144,-0.759638,110.83807,1,0.5,6.4,201
4145,-0.759638,110.841439,1,0.5,7.62,139
4146,-0.759638,110.844807,1,0.5,7.62,139
4147,-0.759638,110.881863,1,0.5,27.17,26
4148,-0.759638,110.885231,1,0.5,27.17,26
4149,-0.759638,110.8886,1,0.5,27.17,26
4150,-0.759638,110.891969,1,0.5,2.32,228
4151,-0.759638,110.895337,1,0.5,2.32,228
4152,-0.759638,110.898706,1,0.5,2.32,228
4153,-0.759638,110.925656,1,0.5,13.54,-1
4154,-0.759638,110.929024,1,0.5,13.54,84
4155,-0.759638,110.932393,2,0.5,13.54,111
4156,-0.759638,110.935762,1,0.5,5.51,181
4157,-0.759638,110.93913,1,0.5,5.51,181
4158,-0.759638,110.993029,1,0.5,3.1,254
4159,-0.759638,110.996398,1,0.5,3.1,-1
4160,-0.763007,110.305818,1,0.5,3.12,254
4161,-0.763007,110.309187,1,0.5,3.12,254
4162,-0.763007,110.312555,1,0.5,3.12,254
4163,-0.763007,110.315924,1,0.5,10.05,120
4164,-0.763007,110.319293,1,0.5,10.05,120
4165,-0.763007,110.322661,1,0.5,10.05,120
4166,-0.763007,110.32603,1,0.5,6.75,137
4167,-0.763007,110.336136,1,0.5,1.8,189
4168,-0.763007,110.339505,1,0.5,1.8,189
4169,-0.763007,110.342874,1,0.5,1.8,189
4170,-0.763007,110.366454,1,0.5,17.28,39
4171,-0.763007,110.369823,1,0.5,17.28,39
4172,-0.763007,110.373192,1,0.5,17.28,39
4173,-0.763007,110.37656,1,0.5,7.98,-1
4174,-0.763007,110.379929,2,0.5,7.98,293
4175,-0.763007,110.383298,2,0.5,7.98,293
4176,-0.763007,110.386666,1,0.5,16.49,48
4177,-0.763007,110.390035,1,0.5,16.49,48
4178,-0.763007,110.393404,1,0.5,16.49,48
4179,-0.763007,110.443934,1,0.5,11.91,100
4180,-0.763007,110.447303,1,0.5,11.91,100
4181,-0.763007,110.450671,1,0.5,11.91,100
4182,-0.763007,110.511308,1,0.5,3.68,-1
4183,-0.763007,110.514676,1,0.5,3.68,-1
4184,-0.763007,110.518045,2,0.5,3.68,210
4185,-0.763007,110.521414,1,0.5,2.75,292
4186,-0.763007,110.524782,1,0.5,14.19,46
4187,-0.763007,110.528151,1,0.5,14.19,46
4188,-0.763007,110.53152,1,0.5,14.19,46
4189,-0.763007,110.541626,1,0.5,13.37,78
4190,-0.763007,110.544995,1,0.5,13.37,78
4191,-0.763007,110.548363,1,0.5,13.37,78
4192,-0.763007,110.555101,2,0.5,3.89,210
4193,-0.763007,110.558469,2,0.5,3.89,210
4194,-0.763007,110.561838,1,0.5,2.55,323
4195,-0.763007,110.757222,1,0.5,4.12,-1
4196,-0.763007,110.76059,1,0.5,4.12,-1
4197,-0.763007,110.763959,1,0.5,4.12,-1
4198,-0.763007,110.770696,1,0.5,2.58,-1
4199,-0.763007,110.774065,1,0.5,22.48,-1
4200,-0.763007,110.777434,1,0.5,22.48,-1
4201,-0.763007,110.780802,1,0.5,4.56,268
4202,-0.763007,110.784171,1,0.5,4.56,268
4203,-0.763007,110.78754,1,1.0,42.94,8
4204,-0.763007,110.790908,2,1.0,42.94,-1
4205,-0.763007,110.794277,2,1.0,42.94,-1
4206,-0.763007,110.817858,1,0.5,4.24,170
4207,-0.763007,110.821226,1,0.5,4.24,170
4208,-0.763007,110.824595,1,0.5,4.24,170
4209,-0.763007,110.827964,1,0.5,4.24,170
4210,-0.763007,110.83807,1,0.5,6.4,201
4211,-0.763007,110.841439,1,0.5,16.22,42
4212,-0.763007,110.844807,1,0.5,16.22,42
4213,-0.763007,110.905444,1,0.5,3.95,305
4214,-0.763007,110.908812,1,0.5,3.95,305
4215,-0.763007,110.912181,1,0.5,3.95,305
4216,-0.763007,110.925656,1,0.5,13.24,82
4217,-0.763007,110.929024,1,0.5,13.24,82
4218,-0.763007,110.932393,2,0.5,13.24,111
4219,-0.763007,110.935762,1,0.5,5.51,181
4220,-0.763007,110.93913,1,0.5,5.51,181
4221,-0.763007,110.949236,1,0.5,2.48,237
4222,-0.763007,110.952605,1,0.5,2.48,237
4223,-0.763007,110.955974,1,0.5,2.48,237
4224,-0.763007,110.959342,1,0.5,1.83,189
4225,-0.763007,110.962711,1,0.5,1.83,189
4226,-0.763007,110.96608,1,0.5,1.83,189
4227,-0.763007,110.993029,1,0.5,3.1,-1
4228,-0.763007,110.996398,1,0.5,3.1,-1
4229,-0.766375,110.292343,1,0.5,6.62,174
4230,-0.766375,110.295712,2,0.5,6.62,333
4231,-0.766375,110.299081,2,0.5,6.62,333
4232,-0.766375,110.315924,1,0.5,10.05,120
4233,-0.766375,110.319293,1,0.5,26.25,29
4234,-0.766375,110.322661,1,0.5,26.25,29
4235,-0.766375,110.32603,1,0.5,26.25,29
4236,-0.766375,110.336136,1,0.5,1.8,-1
4237,-0.766375,110.339505,1,0.5,1.8,-1
4238,-0.766375,110.342874,1,0.5,1.8,189
4239,-0.766375,110.366454,1,0.5,8.48,152
4240,-0.766375,110.369823,1,0.5,8.48,152
4241,-0.766375,110.373192,1,0.5,8.48,152
4242,-0.766375,110.37656,1,0.5,7.98,-1
4243,-0.766375,110.379929,2,0.5,7.98,293
4244,-0.766375,110.383298,2,0.5,7.98,293
4245,-0.766375,110.386666,1,0.5,16.49,48
4246,-0.766375,110.390035,1,0.5,16.49,48
4247,-0.766375,110.393404,1,0.5,16.49,48
4248,-0.766375,110.511308,1,0.5,24.17,30
4249,-0.766375,110.514676,1,0.5,24.17,30
4250,-0.766375,110.518045,2,0.5,24.17,36
4251,-0.766375,110.521414,1,0.5,2.75,292
4252,-0.766375,110.524782,1,0.5,14.19,46
4253,-0.766375,110.528151,1,0.5,14.19,46
4254,-0.766375,110.53152,1,0.5,14.19,46
4255,-0.766375,110.541626,1,0.5,13.37,78
4256,-0.766375,110.544995,1,0.5,13.37,78
4257,-0.766375,110.548363,1,0.5,13.37,78
4258,-0.766375,110.555101,2,0.5,3.89,210
4259,-0.766375,110.558469,2,0.5,3.89,210
4260,-0.766375,110.561838,1,0.5,2.55,323
4261,-0.766375,110.770696,1,0.5,2.58,323
4262,-0.766375,110.774065,1,0.5,22.48,-1
4263,-0.766375,110.777434,1,0.5,22.48,-1
4264,-0.766375,110.780802,2,0.5,32.84,-1
4265,-0.766375,110.784171,2,0.5,32.84,-1
4266,-0.766375,110.78754,1,1.0,42.94,8
4267,-0.766375,110.790908,2,1.0,42.94,-1
4268,-0.766375,110.794277,2,1.0,42.94,-1
4269,-0.766375,110.817858,1,0.5,4.24,170
4270,-0.766375,110.821226,1,0.5,4.24,170
4271,-0.766375,110.824595,1,0.5,4.24,170
4272,-0.766375,110.827964,2,0.5,4.31,286
4273,-0.766375,110.831333,1,0.5,4.31,290
4274,-0.766375,110.83807,1,0.5,6.4,201
4275,-0.766375,110.841439,1,0.5,16.22,42
4276,-0.766375,110.844807,1,0.5,16.22,42
4277,-0.766375,110.905444,1,0.5,3.95,305
4278,-0.766375,110.908812,1,0.5,3.95,305
4279,-0.766375,110.912181,1,0.5,3.95,305
4280,-0.766375,110.932393,1,0.5,5.51,181
4281,-0.766375,110.935762,1,0.5,5.51,181
4282,-0.766375,110.93913,1,0.5,5.51,181
4283,-0.766375,110.949236,1,0.5,2.48,237
4284,-0.766375,110.952605,1,0.5,2.48,237
4285,-0.766375,110.955974,1,0.5,2.48,237
4286,-0.766375,110.959342,1,0.5,1.83,189
4287,-0.766375,110.962711,1,0.5,1.83,189
4288,-0.766375,110.96608,1,0.5,1.83,189
4289,-0.769744,110.292343,1,0.5,6.62,174
4290,-0.769744,110.295712,2,0.5,6.62,333
4291,-0.769744,110.299081,2,0.5,6.62,333
4292,-0.769744,110.315924,1,0.5,24.23,30
4293,-0.769744,110.319293,1,0.5,26.25,29
4294,-0.769744,110.322661,1,0.5,26.25,29
4295,-0.769744,110.32603,1,0.5,26.25,29
4296,-0.769744,110.336136,1,0.5,1.8,189
4297,-0.769744,110.339505,1,0.5,1.8,189
4298,-0.769744,110.342874,1,0.5,1.8,189
4299,-0.769744,110.386666,1,0.5,16.49,48
4300,-0.769744,110.390035,1,0.5,16.49,48
4301,-0.769744,110.393404,1,0.5,16.49,48
4302,-0.769744,110.511308,1,0.5,24.17,30
4303,-0.769744,110.514676,1,0.5,24.17,30
4304,-0.769744,110.518045,2,0.5,24.17,36
4305,-0.769744,110.521414,1,0.5,2.75,292
4306,-0.769744,110.524782,1,0.5,14.19,46
4307,-0.769744,110.528151,1,0.5,14.19,46
4308,-0.769744,110.53152,1,0.5,14.19,46
4309,-0.769744,110.555101,2,0.5,3.89,210
4310,-0.769744,110.558469,2,0.5,3.89,210
4311,-0.769744,110.561838,1,0.5,2.55,323
4312,-0.769744,110.780802,1,0.5,32.84,-1
4313,-0.769744,110.784171,1,0.5,32.84,-1
4314,-0.769744,110.78754,1,1.0,42.94,8
4315,-0.769744,110.790908,2,1.0,42.94,-1
4316,-0.769744,110.794277,2,1.0,42.94,-1
4317,-0.769744,110.797646,1,0.5,6.56,164
4318,-0.769744,110.817858,1,0.5,4.24,170
4319,-0.769744,110.821226,1,0.5,4.24,170
4320,-0.769744,110.824595,1,0.5,4.24,170
4321,-0.769744,110.827964,2,0.5,4.31,286
4322,-0.769744,110.831333,1,0.5,4.31,290
4323,-0.769744,110.834701,1,0.5,4.31,290
4324,-0.769744,110.905444,1,0.5,3.95,305
4325,-0.769744,110.908812,1,0.5,3.95,305
4326,-0.769744,110.912181,1,0.5,3.95,305
4327,-0.769744,110.959342,1,0.5,1.83,189
4328,-0.769744,110.962711,1,0.5,1.83,189
4329,-0.769744,110.96608,1,0.5,1.83,189
4330,-0.773113,110.292343,1,0.5,6.62,174
4331,-0.773113,110.295712,2,0.5,6.62,333
4332,-0.773113,110.299081,2,0.5,6.62,333
4333,-0.773113,110.35298,1,0.5,12.09,89
4334,-0.773113,110.356348,1,0.5,12.09,89
4335,-0.773113,110.359717,1,0.5,12.09,89
4336,-0.773113,110.497833,1,0.5,22.18,45
4337,-0.773113,110.501202,1,0.5,22.18,45
4338,-0.773113,110.50457,2,0.5,47.59,-1
4339,-0.773113,110.507939,1,0.5,47.59,9
4340,-0.773113,110.511308,2,0.5,47.59,-1
4341,-0.773113,110.514676,1,0.5,24.17,30
4342,-0.773113,110.518045,1,0.5,24.17,30
4343,-0.773113,110.528151,1,0.5,3.93,306
4344,-0.773113,110.53152,1,0.5,3.93,306
4345,-0.773113,110.534888,1,0.5,3.93,306
4346,-0.773113,110.780802,1,0.5,32.84,-1
4347,-0.773113,110.784171,1,0.5,32.84,-1
4348,-0.773113,110.78754,1,1.0,42.94,8
4349,-0.773113,110.790908,2,1.0,42.94,-1
4350,-0.773113,110.794277,2,1.0,42.94,-1
4351,-0.773113,110.797646,1,0.5,6.56,164
4352,-0.773113,110.827964,1,0.5,4.31,290
4353,-0.773113,110.831333,1,0.5,4.31,290
4354,-0.773113,110.834701,1,0.5,4.31,290
4355,-0.773113,110.83807,1,0.5,0.6,-1
4356,-0.773113,110.841439,1,0.5,0.6,-1
4357,-0.776481,110.315924,1,0.5,3.16,261
4358,-0.776481,110.319293,1,0.5,3.16,261
4359,-0.776481,110.322661,1,0.5,3.16,261
4360,-0.776481,110.349611,1,0.5,24.7,31
4361,-0.776481,110.35298,1,0.5,12.09,89
4362,-0.776481,110.356348,1,0.5,12.09,89
4363,-0.776481,110.359717,1,0.5,12.09,89
4364,-0.776481,110.497833,1,0.5,22.18,45
4365,-0.776481,110.501202,1,0.5,22.18,45
4366,-0.776481,110.50457,2,0.5,47.59,-1
4367,-0.776481,110.507939,1,0.5,8.59,249
4368,-0.776481,110.511308,1,0.5,8.59,249
4369,-0.776481,110.514676,1,0.5,8.59,249
4370,-0.776481,110.524782,1,0.5,11.92,100
4371,-0.776481,110.528151,2,0.5,11.92,216
4372,-0.776481,110.53152,2,0.5,11.92,216
4373,-0.776481,110.534888,1,0.5,3.93,306
4374,-0.776481,110.544995,1,0.5,9.78,-1
4375,-0.776481,110.548363,1,0.5,9.78,-1
4376,-0.776481,110.551732,1,0.5,9.78,-1
4377,-0.776481,110.561838,1,0.5,31.8,-1
4378,-0.776481,110.565207,1,0.5,31.8,-1
4379,-0.776481,110.568575,1,0.5,31.8,-1
4380,-0.776481,110.784171,1,0.5,1.76,-1
4381,-0.776481,110.78754,1,0.5,1.76,-1
4382,-0.776481,110.790908,2,0.5,6.56,333
4383,-0.776481,110.794277,1,0.5,6.56,164
4384,-0.776481,110.797646,1,0.5,6.56,164
4385,-0.776481,110.817858,1,0.5,4.05,300
4386,-0.776481,110.821226,1,0.5,4.05,300
4387,-0.776481,110.824595,1,0.5,4.05,300
4388,-0.776481,110.827964,2,0.5,4.31,286
4389,-0.776481,110.831333,1,0.5,4.31,290
4390,-0.776481,110.834701,1,0.5,4.31,290
4391,-0.776481,110.83807,1,0.5,0.6,-1
4392,-0.776481,110.841439,1,0.5,0.6,-1
4393,-0.77985,110.315924,1,0.5,3.16,261
4394,-0.77985,110.319293,1,0.5,3.16,261
4395,-0.77985,110.322661,1,0.5,3.16,261
4396,-0.77985,110.346242,1,0.5,36.37,13
4397,-0.77985,110.349611,2,0.5,36.37,21
4398,-0.77985,110.35298,2,0.5,36.37,21
4399,-0.77985,110.356348,1,0.5,12.09,89
4400,-0.77985,110.359717,1,0.5,12.09,89
4401,-0.77985,110.497833,1,0.5,22.18,45
4402,-0.77985,110.501202,1,0.5,22.18,45
4403,-0.77985,110.50457,1,0.5,22.18,45
4404,-0.77985,110.507939,1,0.5,8.59,249
4405,-0.77985,110.511308,1,0.5,8.59,249
4406,-0.77985,110.514676,1,0.5,8.59,249
4407,-0.77985,110.524782,1,0.5,11.92,100
4408,-0.77985,110.528151,1,0.5,11.92,100
4409,-0.77985,110.53152,1,0.5,11.92,100
4410,-0.77985,110.544995,2,0.5,12.81,112
4411,-0.77985,110.548363,2,0.5,12.81,112
4412,-0.77985,110.551732,1,0.5,9.78,-1
4413,-0.77985,110.561838,1,0.5,31.8,-1
4414,-0.77985,110.565207,1,0.5,31.8,-1
4415,-0.77985,110.568575,1,0.5,31.8,-1
4416,-0.77985,110.784171,1,0.5,1.76,-1
4417,-0.77985,110.78754,1,0.5,1.76,-1
4418,-0.77985,110.790908,1,0.5,1.76,-1
4419,-0.77985,110.804383,1,0.5,4.87,245
4420,-0.77985,110.807752,1,0.5,4.87,245
4421,-0.77985,110.81112,1,0.5,4.87,245
4422,-0.77985,110.817858,1,0.5,4.05,300
4423,-0.77985,110.821226,1,0.5,4.05,300
4424,-0.77985,110.824595,1,0.5,4.05,300
4425,-0.77985,110.827964,1,0.5,4.05,300
4426,-0.77985,110.83807,1,0.5,0.6,-1
4427,-0.77985,110.841439,1,0.5,0.6,-1
4428,-0.77985,110.851545,1,0.5,11.63,99
4429,-0.77985,110.854913,1,0.5,11.63,99
4430,-0.77985,110.858282,1,0.5,11.63,99
4431,-0.77985,110.93913,1,0.5,29.4,23
4432,-0.77985,110.942499,1,0.5,29.4,23
4433,-0.77985,110.945868,1,0.5,29.4,23
4434,-0.77985,110.959342,1,0.5,6.04,199
4435,-0.77985,110.962711,1,0.5,6.04,199
4436,-0.77985,110.96608,1,0.5,6.04,199
4437,-0.783219,110.295712,1,0.5,8.2,129
4438,-0.783219,110.299081,1,0.5,8.2,129
4439,-0.783219,110.315924,1,0.5,3.16,261
4440,-0.783219,110.319293,1,0.5,3.16,261
4441,-0.783219,110.322661,1,0.5,3.16,261
4442,-0.783219,110.339505,1,0.5,2.85,251
4443,-0.783219,110.342874,1,0.5,2.85,251
4444,-0.783219,110.346242,2,0.5,10.37,-1
4445,-0.783219,110.349611,1,0.5,10.37,101
4446,-0.783219,110.35298,1,0.5,10.37,101
4447,-0.783219,110.369823,1,0.5,4.8,222
4448,-0.783219,110.373192,1,0.5,4.8,222
4449,-0.783219,110.37656,1,0.5,4.8,222
4450,-0.783219,110.379929,2,0.5,6.0,302
4451,-0.783219,110.383298,1,0.5,6.0,184
4452,-0.783219,110.386666,1,0.5,6.0,184
4453,-0.783219,110.497833,2,0.5,7.03,332
4454,-0.783219,110.501202,2,0.5,7.03,332
4455,-0.783219,110.50457,2,0.5,7.03,332
4456,-0.783219,110.507939,1,0.5,3.13,254
4457,-0.783219,110.511308,1,0.5,3.13,254
4458,-0.783219,110.514676,1,0.5,3.13,254
4459,-0.783219,110.524782,1,0.5,11.92,100
4460,-0.783219,110.528151,1,0.5,11.92,100
4461,-0.783219,110.53152,1,0.5,11.92,100
4462,-0.783219,110.544995,2,0.5,12.81,112
4463,-0.783219,110.548363,2,0.5,12.81,112
4464,-0.783219,110.551732,1,0.5,9.78,-1
4465,-0.783219,110.561838,1,0.5,31.8,-1
4466,-0.783219,110.565207,1,0.5,31.8,-1
4467,-0.783219,110.568575,1,0.5,31.8,-1
4468,-0.783219,110.784171,1,0.5,1.76,-1
4469,-0.783219,110.78754,1,0.5,1.76,-1
4470,-0.783219,110.790908,2,0.5,7.11,-1
4471,-0.783219,110.794277,1,0.5,7.11,154
4472,-0.783219,110.797646,1,0.5,7.11,154
4473,-0.783219,110.804383,1,0.5,7.96,141
4474,-0.783219,110.807752,1,0.5,7.96,141
4475,-0.783219,110.81112,1,0.5,7.96,141
4476,-0.783219,110.817858,1,0.5,4.05,300
4477,-0.783219,110.821226,1,0.5,4.05,300
4478,-0.783219,110.824595,1,0.5,4.05,300
4479,-0.783219,110.827964,1,0.5,4.05,300
4480,-0.783219,110.851545,1,0.5,11.7,99
4481,-0.783219,110.854913,1,0.5,11.7,99
4482,-0.783219,110.858282,1,0.5,11.7,99
4483,-0.783219,110.861651,1,0.5,13.75,65
4484,-0.783219,110.93913,1,0.5,29.4,23
4485,-0.783219,110.942499,1,0.5,29.4,23
4486,-0.783219,110.945868,1,0.5,29.4,23
